url_path,views_total,views_unique
/tendermint/starport,1826,752
/ignite-hq/cli,645,233
/tendermint/starport/issues,450,73
/tendermint/starport/pulls,374,38
/ignite-hq/cli/pulls,189,19
/tendermint/starport/tree/develop/docs,131,78
/tendermint/starport/search,131,28
/tendermint/starport/tree/develop/starport,118,63
/ignite-hq/cli/issues,99,29
/tendermint/starport/discussions/2207,96,66
