url_path,views_total,views_unique
/ignite-hq/cli,3241,960
/ignite-hq/cli/issues,822,126
/ignite-hq/cli/pulls,744,57
/ignite-hq/cli/releases,228,89
/ignite-hq/cli/search,220,47
/ignite-hq/cli/pull/2143,147,23
/ignite-hq/cli/tree/develop/ignite,132,69
/ignite-hq/cli/commits/develop,127,20
/ignite-hq/cli/issues/2394,119,32
/ignite-hq/cli/tree/develop/docs,109,70
