url_path,views_total,views_unique
/ignite-hq/cli,2281,805
/ignite-hq/cli/issues,618,99
/ignite-hq/cli/pulls,495,42
/ignite-hq/cli/search,143,31
/ignite-hq/cli/releases,140,73
/ignite-hq/cli/tree/develop/ignite,112,61
/ignite-hq/cli/pull/2353,102,9
/ignite-hq/cli/tree/develop/docs,89,58
/ignite-hq/cli/projects,79,17
/ignite-hq/cli/pull/2423,75,18
