url_path,views_total,views_unique
/ignite-hq/cli,2749,842
/ignite-hq/cli/issues,901,116
/ignite-hq/cli/pulls,702,46
/ignite-hq/cli/search,349,48
/ignite-hq/cli/releases,183,93
/ignite-hq/cli/issues/2394,160,39
/ignite-hq/cli/tree/develop/ignite,134,65
/ignite-hq/cli/issues/2383,119,48
/ignite-hq/cli/pull/2353,118,12
/ignite-hq/cli/pull/2143,113,16
