url_path,views_total,views_unique
/ignite-hq/cli,2816,868
/ignite-hq/cli/issues,859,109
/ignite-hq/cli/pulls,687,46
/ignite-hq/cli/search,347,49
/ignite-hq/cli/releases,185,95
/ignite-hq/cli/issues/2394,147,36
/ignite-hq/cli/pull/2143,131,18
/ignite-hq/cli/tree/develop/ignite,127,66
/ignite-hq/cli/tree/develop/docs,109,72
/ignite-hq/cli/issues/2383,106,46
