url_path,views_total,views_unique
/ignite-hq/cli,2349,821
/ignite-hq/cli/issues,695,100
/ignite-hq/cli/pulls,519,40
/ignite-hq/cli/search,263,40
/ignite-hq/cli/releases,135,74
/ignite-hq/cli/pull/2353,125,8
/ignite-hq/cli/pull/2409,120,16
/ignite-hq/cli/pull/2411,116,8
/ignite-hq/cli/tree/develop/ignite,110,52
/ignite-hq/cli/tree/develop/docs,88,57
