url_path,views_total,views_unique
/ignite-hq/cli,2532,832
/ignite-hq/cli/issues,872,121
/ignite-hq/cli/pulls,568,45
/ignite-hq/cli/search,304,43
/ignite-hq/cli/issues/2394,166,42
/ignite-hq/cli/releases,152,77
/ignite-hq/cli/issues/2383,132,63
/ignite-hq/cli/pull/2353,131,9
/ignite-hq/cli/pull/2409,120,16
/ignite-hq/cli/tree/develop/ignite,117,50
