url_path,views_total,views_unique
/ignite-hq/cli,2444,842
/ignite-hq/cli/issues,739,103
/ignite-hq/cli/pulls,558,42
/ignite-hq/cli/search,283,41
/ignite-hq/cli/releases,149,78
/ignite-hq/cli/pull/2353,140,9
/ignite-hq/cli/pull/2409,120,16
/ignite-hq/cli/pull/2411,116,8
/ignite-hq/cli/tree/develop/ignite,112,54
/ignite-hq/cli/tree/develop/docs,94,61
