url_path,views_total,views_unique
/ignite-hq/cli,2656,852
/ignite-hq/cli/issues,937,129
/ignite-hq/cli/pulls,635,48
/ignite-hq/cli/search,335,48
/ignite-hq/cli/releases,169,84
/ignite-hq/cli/issues/2394,166,42
/ignite-hq/cli/issues/2383,134,64
/ignite-hq/cli/pull/2353,133,12
/ignite-hq/cli/tree/develop/docs,121,78
/ignite-hq/cli/tree/develop/ignite,118,54
