url_path,views_total,views_unique
/ignite-hq/cli,3582,1022
/ignite-hq/cli/pulls,944,63
/ignite-hq/cli/issues,780,121
/ignite-hq/cli/releases,220,85
/ignite-hq/cli/search,199,42
/ignite-hq/cli/pull/2143,171,31
/ignite-hq/cli/commits/develop,132,17
/ignite-hq/cli/tree/develop/docs,123,79
/ignite-hq/cli/tree/develop/ignite,114,63
/ignite-hq/cli/pull/2235,107,15
