url_path,views_total,views_unique
/ignite-hq/cli,2305,818
/ignite-hq/cli/issues,626,103
/ignite-hq/cli/pulls,457,44
/ignite-hq/cli/search,183,32
/ignite-hq/cli/releases,135,72
/ignite-hq/cli/tree/develop/ignite,125,62
/ignite-hq/cli/tree/develop/docs,97,59
/ignite-hq/cli/pull/2445,82,11
/ignite-hq/cli/projects,78,17
/ignite-hq/cli/pull/2353,76,9
