url_path,views_total,views_unique
/ignite-hq/cli,2411,823
/ignite-hq/cli/issues,814,120
/ignite-hq/cli/pulls,530,44
/ignite-hq/cli/search,300,42
/ignite-hq/cli/releases,151,80
/ignite-hq/cli/pull/2353,136,9
/ignite-hq/cli/pull/2409,120,16
/ignite-hq/cli/tree/develop/ignite,106,49
/ignite-hq/cli/tree/develop/docs,102,64
/ignite-hq/cli/pull/2411,101,8
