url_path,views_total,views_unique
/ignite-hq/cli,2912,890
/ignite-hq/cli/issues,847,109
/ignite-hq/cli/pulls,696,46
/ignite-hq/cli/search,349,50
/ignite-hq/cli/releases,194,94
/ignite-hq/cli/issues/2394,147,36
/ignite-hq/cli/pull/2143,142,19
/ignite-hq/cli/tree/develop/ignite,132,70
/ignite-hq/cli/issues/2383,106,46
/ignite-hq/cli/tree/develop/docs,93,67
