url_path,views_total,views_unique
/tendermint/starport,2691,1055
/tendermint/starport/pulls,737,41
/tendermint/starport/issues,551,106
/tendermint/starport/search,268,65
/tendermint/starport/tree/develop/starport,180,102
/tendermint/starport/releases,165,79
/tendermint/starport/tree/develop/docs,131,80
/tendermint/starport/issues/2156,130,72
/tendermint/starport/pull/2157,95,5
/tendermint/starport/issues/2171,87,23
